id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
885,CDS,cde_fo,EURINR,1958,OPTCUR,PE,94.25,EURINR17MARCH2394.25PE,EURINR2331794.25PE,EURINR 17MAR23 94.25 PE,17-03-2023,1,0.0025
886,CDS,cde_fo,EURINR,1959,OPTCUR,PE,76.25,EURINR28MARCH2376.25PE,EURINR23MAR76.25PE,EURINR 28MAR23 76.25 PE,28-03-2023,1,0.0025
887,CDS,cde_fo,GBPUSD,1960,OPTCUR,CE,1.22,GBPUSD26SEPTEMBER231.22CE,GBPUSD23SEP1.22CE,GBPUSD 26SEP23 1.22 CE,26-09-2023,1,0.0001
888,CDS,cde_fo,GBPUSD,1961,OPTCUR,PE,1.22,GBPUSD26SEPTEMBER231.22PE,GBPUSD23SEP1.22PE,GBPUSD 26SEP23 1.22 PE,26-09-2023,1,0.0001
889,CDS,cde_fo,EURINR,1962,OPTCUR,PE,92.5,EURINR31MARCH2392.5PE,EURINR2333192.5PE,EURINR 31MAR23 92.5 PE,31-03-2023,1,0.0025
890,CDS,cde_fo,EURINR,1963,OPTCUR,PE,85.5,EURINR20JANUARY2385.5PE,EURINR2312085.5PE,EURINR 20JAN23 85.5 PE,20-01-2023,1,0.0025
891,CDS,cde_fo,EURINR,1964,OPTCUR,PE,86.5,EURINR24MARCH2386.5PE,EURINR2332486.5PE,EURINR 24MAR23 86.5 PE,24-03-2023,1,0.0025
892,CDS,cde_fo,EURINR,1965,OPTCUR,CE,86.75,EURINR24MARCH2386.75CE,EURINR2332486.75CE,EURINR 24MAR23 86.75 CE,24-03-2023,1,0.0025
893,CDS,cde_fo,EURINR,1966,OPTCUR,PE,86.75,EURINR24MARCH2386.75PE,EURINR2332486.75PE,EURINR 24MAR23 86.75 PE,24-03-2023,1,0.0025
894,CDS,cde_fo,EURINR,1967,OPTCUR,CE,87,EURINR24MARCH2387CE,EURINR2332487CE,EURINR 24MAR23 87 CE,24-03-2023,1,0.0025
895,CDS,cde_fo,GBPUSD,1968,OPTCUR,CE,1.225,GBPUSD26SEPTEMBER231.225CE,GBPUSD23SEP1.225CE,GBPUSD 26SEP23 1.225 CE,26-09-2023,1,0.0001
896,CDS,cde_fo,EURINR,1969,OPTCUR,PE,87,EURINR24MARCH2387PE,EURINR2332487PE,EURINR 24MAR23 87 PE,24-03-2023,1,0.0025
897,CDS,cde_fo,GBPUSD,1970,OPTCUR,PE,1.225,GBPUSD26SEPTEMBER231.225PE,GBPUSD23SEP1.225PE,GBPUSD 26SEP23 1.225 PE,26-09-2023,1,0.0001
898,CDS,cde_fo,EURINR,1971,OPTCUR,CE,93.25,EURINR10MARCH2393.25CE,EURINR2331093.25CE,EURINR 10MAR23 93.25 CE,10-03-2023,1,0.0025
899,CDS,cde_fo,EURINR,1972,OPTCUR,CE,92.75,EURINR31MARCH2392.75CE,EURINR2333192.75CE,EURINR 31MAR23 92.75 CE,31-03-2023,1,0.0025
900,CDS,cde_fo,EURINR,1973,OPTCUR,PE,94.5,EURINR03MARCH2394.5PE,EURINR2330394.5PE,EURINR 03MAR23 94.5 PE,03-03-2023,1,0.0025
901,CDS,cde_fo,EURINR,1974,OPTCUR,PE,92.75,EURINR31MARCH2392.75PE,EURINR2333192.75PE,EURINR 31MAR23 92.75 PE,31-03-2023,1,0.0025
902,CDS,cde_fo,EURINR,1975,OPTCUR,CE,85.75,EURINR20JANUARY2385.75CE,EURINR2312085.75CE,EURINR 20JAN23 85.75 CE,20-01-2023,1,0.0025
903,CDS,cde_fo,JPYINR,1976,OPTCUR,CE,54.25,JPYINR28MARCH2354.25CE,JPYINR23MAR54.25CE,JPYINR 28MAR23 54.25 CE,28-03-2023,1,0.0025
904,CDS,cde_fo,EURINR,1977,OPTCUR,CE,87.25,EURINR24MARCH2387.25CE,EURINR2332487.25CE,EURINR 24MAR23 87.25 CE,24-03-2023,1,0.0025
905,CDS,cde_fo,EURINR,1978,OPTCUR,PE,87.25,EURINR24MARCH2387.25PE,EURINR2332487.25PE,EURINR 24MAR23 87.25 PE,24-03-2023,1,0.0025
906,CDS,cde_fo,EURINR,1979,OPTCUR,CE,87.5,EURINR24MARCH2387.5CE,EURINR2332487.5CE,EURINR 24MAR23 87.5 CE,24-03-2023,1,0.0025
907,CDS,cde_fo,USDINR,1980,OPTCUR,PE,75.5,USDINR13JANUARY2375.5PE,USDINR2311375.5PE,USDINR 13JAN23 75.5 PE,13-01-2023,1,0.0025
908,CDS,cde_fo,USDINR,1981,OPTCUR,CE,88.5,USDINR28MARCH2388.5CE,USDINR23MAR88.5CE,USDINR 28MAR23 88.5 CE,28-03-2023,1,0.0025
909,CDS,cde_fo,USDINR,1982,OPTCUR,CE,75.75,USDINR13JANUARY2375.75CE,USDINR2311375.75CE,USDINR 13JAN23 75.75 CE,13-01-2023,1,0.0025
910,CDS,cde_fo,USDINR,1983,OPTCUR,PE,75.75,USDINR13JANUARY2375.75PE,USDINR2311375.75PE,USDINR 13JAN23 75.75 PE,13-01-2023,1,0.0025
911,CDS,cde_fo,EURINR,1984,OPTCUR,PE,85.75,EURINR20JANUARY2385.75PE,EURINR2312085.75PE,EURINR 20JAN23 85.75 PE,20-01-2023,1,0.0025
912,CDS,cde_fo,EURINR,1985,OPTCUR,CE,94.5,EURINR10MARCH2394.5CE,EURINR2331094.5CE,EURINR 10MAR23 94.5 CE,10-03-2023,1,0.0025
913,CDS,cde_fo,EURINR,1986,OPTCUR,PE,94.5,EURINR10MARCH2394.5PE,EURINR2331094.5PE,EURINR 10MAR23 94.5 PE,10-03-2023,1,0.0025
914,CDS,cde_fo,JPYINR,1987,OPTCUR,PE,54.25,JPYINR28MARCH2354.25PE,JPYINR23MAR54.25PE,JPYINR 28MAR23 54.25 PE,28-03-2023,1,0.0025
915,CDS,cde_fo,GBPUSD,1988,OPTCUR,CE,1.08,GBPUSD28MARCH231.08CE,GBPUSD23MAR1.08CE,GBPUSD 28MAR23 1.08 CE,28-03-2023,1,0.0001
916,CDS,cde_fo,GBPUSD,1989,OPTCUR,PE,1.08,GBPUSD28MARCH231.08PE,GBPUSD23MAR1.08PE,GBPUSD 28MAR23 1.08 PE,28-03-2023,1,0.0001
917,CDS,cde_fo,EURINR,1990,OPTCUR,CE,93,EURINR31MARCH2393CE,EURINR2333193CE,EURINR 31MAR23 93 CE,31-03-2023,1,0.0025
918,CDS,cde_fo,EURINR,1991,OPTCUR,PE,93,EURINR31MARCH2393PE,EURINR2333193PE,EURINR 31MAR23 93 PE,31-03-2023,1,0.0025
919,CDS,cde_fo,EURINR,1992,OPTCUR,CE,86,EURINR20JANUARY2386CE,EURINR2312086CE,EURINR 20JAN23 86 CE,20-01-2023,1,0.0025
920,CDS,cde_fo,EURINR,1993,OPTCUR,PE,86,EURINR20JANUARY2386PE,EURINR2312086PE,EURINR 20JAN23 86 PE,20-01-2023,1,0.0025
921,CDS,cde_fo,EURINR,1994,OPTCUR,PE,84.75,EURINR27JUNE2384.75PE,EURINR23JUN84.75PE,EURINR 27JUN23 84.75 PE,27-06-2023,1,0.0025
922,CDS,cde_fo,EURINR,1995,OPTCUR,CE,85,EURINR27JUNE2385CE,EURINR23JUN85CE,EURINR 27JUN23 85 CE,27-06-2023,1,0.0025
923,CDS,cde_fo,EURINR,1996,OPTCUR,CE,94.5,EURINR17MARCH2394.5CE,EURINR2331794.5CE,EURINR 17MAR23 94.5 CE,17-03-2023,1,0.0025
924,CDS,cde_fo,EURINR,1997,OPTCUR,CE,86.25,EURINR20JANUARY2386.25CE,EURINR2312086.25CE,EURINR 20JAN23 86.25 CE,20-01-2023,1,0.0025
925,CDS,cde_fo,EURINR,1998,OPTCUR,PE,86.25,EURINR20JANUARY2386.25PE,EURINR2312086.25PE,EURINR 20JAN23 86.25 PE,20-01-2023,1,0.0025
926,CDS,cde_fo,EURINR,1999,OPTCUR,PE,94.5,EURINR17MARCH2394.5PE,EURINR2331794.5PE,EURINR 17MAR23 94.5 PE,17-03-2023,1,0.0025
927,CDS,cde_fo,EURINR,2000,OPTCUR,CE,94.5,EURINR24MARCH2394.5CE,EURINR2332494.5CE,EURINR 24MAR23 94.5 CE,24-03-2023,1,0.0025
928,CDS,cde_fo,USDINR,2001,OPTCUR,CE,76,USDINR13JANUARY2376CE,USDINR2311376CE,USDINR 13JAN23 76 CE,13-01-2023,1,0.0025
929,CDS,cde_fo,USDINR,2002,OPTCUR,PE,76,USDINR13JANUARY2376PE,USDINR2311376PE,USDINR 13JAN23 76 PE,13-01-2023,1,0.0025
930,CDS,cde_fo,USDINR,2003,OPTCUR,PE,75.25,USDINR24FEBRUARY2375.25PE,USDINR23FEB75.25PE,USDINR 24FEB23 75.25 PE,24-02-2023,1,0.0025
931,CDS,cde_fo,EURINR,2004,OPTCUR,PE,93.25,EURINR10MARCH2393.25PE,EURINR2331093.25PE,EURINR 10MAR23 93.25 PE,10-03-2023,1,0.0025
932,CDS,cde_fo,EURINR,2005,OPTCUR,PE,87.5,EURINR24MARCH2387.5PE,EURINR2332487.5PE,EURINR 24MAR23 87.5 PE,24-03-2023,1,0.0025
933,CDS,cde_fo,EURINR,2006,OPTCUR,CE,87.75,EURINR24MARCH2387.75CE,EURINR2332487.75CE,EURINR 24MAR23 87.75 CE,24-03-2023,1,0.0025
934,CDS,cde_fo,JPYINR,2007,OPTCUR,CE,50.25,JPYINR26SEPTEMBER2350.25CE,JPYINR23SEP50.25CE,JPYINR 26SEP23 50.25 CE,26-09-2023,1,0.0025
935,CDS,cde_fo,EURINR,2008,OPTCUR,CE,86.5,EURINR20JANUARY2386.5CE,EURINR2312086.5CE,EURINR 20JAN23 86.5 CE,20-01-2023,1,0.0025
936,CDS,cde_fo,EURINR,2009,OPTCUR,PE,86.5,EURINR20JANUARY2386.5PE,EURINR2312086.5PE,EURINR 20JAN23 86.5 PE,20-01-2023,1,0.0025
937,CDS,cde_fo,EURINR,2010,OPTCUR,CE,86.75,EURINR20JANUARY2386.75CE,EURINR2312086.75CE,EURINR 20JAN23 86.75 CE,20-01-2023,1,0.0025
938,CDS,cde_fo,EURINR,2011,OPTCUR,PE,86.75,EURINR20JANUARY2386.75PE,EURINR2312086.75PE,EURINR 20JAN23 86.75 PE,20-01-2023,1,0.0025
939,CDS,cde_fo,EURINR,2012,OPTCUR,CE,74.75,EURINR27JANUARY2374.75CE,EURINR23JAN74.75CE,EURINR 27JAN23 74.75 CE,27-01-2023,1,0.0025
940,CDS,cde_fo,EURINR,2013,OPTCUR,PE,74.75,EURINR27JANUARY2374.75PE,EURINR23JAN74.75PE,EURINR 27JAN23 74.75 PE,27-01-2023,1,0.0025
941,CDS,cde_fo,EURINR,2014,OPTCUR,CE,75,EURINR27JANUARY2375CE,EURINR23JAN75CE,EURINR 27JAN23 75 CE,27-01-2023,1,0.0025
942,CDS,cde_fo,EURINR,2015,OPTCUR,PE,75,EURINR27JANUARY2375PE,EURINR23JAN75PE,EURINR 27JAN23 75 PE,27-01-2023,1,0.0025
943,CDS,cde_fo,GBPUSD,2016,OPTCUR,CE,1.08,GBPUSD27JUNE231.08CE,GBPUSD23JUN1.08CE,GBPUSD 27JUN23 1.08 CE,27-06-2023,1,0.0001
944,CDS,cde_fo,GBPUSD,2017,OPTCUR,PE,1.08,GBPUSD27JUNE231.08PE,GBPUSD23JUN1.08PE,GBPUSD 27JUN23 1.08 PE,27-06-2023,1,0.0001
945,CDS,cde_fo,JPYINR,2018,FUTCUR,XX,-1,JPYINR23MARFUT,JPYINR23303FUT,JPYINR 03MAR23 FUT,03-03-2023,1,0.0025
946,CDS,cde_fo,USDINR,2019,OPTCUR,PE,88.5,USDINR28MARCH2388.5PE,USDINR23MAR88.5PE,USDINR 28MAR23 88.5 PE,28-03-2023,1,0.0025
947,CDS,cde_fo,EURINR,2020,OPTCUR,CE,93.25,EURINR28MARCH2393.25CE,EURINR23MAR93.25CE,EURINR 28MAR23 93.25 CE,28-03-2023,1,0.0025
948,CDS,cde_fo,EURINR,2021,OPTCUR,CE,75.25,EURINR27JANUARY2375.25CE,EURINR23JAN75.25CE,EURINR 27JAN23 75.25 CE,27-01-2023,1,0.0025
949,CDS,cde_fo,EURINR,2022,OPTCUR,CE,91.5,EURINR13JANUARY2391.5CE,EURINR2311391.5CE,EURINR 13JAN23 91.5 CE,13-01-2023,1,0.0025
950,CDS,cde_fo,EURINR,2023,OPTCUR,PE,93.25,EURINR28MARCH2393.25PE,EURINR23MAR93.25PE,EURINR 28MAR23 93.25 PE,28-03-2023,1,0.0025
951,CDS,cde_fo,EURINR,2024,OPTCUR,PE,75.25,EURINR27JANUARY2375.25PE,EURINR23JAN75.25PE,EURINR 27JAN23 75.25 PE,27-01-2023,1,0.0025
952,CDS,cde_fo,EURINR,2025,OPTCUR,CE,75.5,EURINR27JANUARY2375.5CE,EURINR23JAN75.5CE,EURINR 27JAN23 75.5 CE,27-01-2023,1,0.0025
953,CDS,cde_fo,EURINR,2026,OPTCUR,CE,93.25,EURINR27JUNE2393.25CE,EURINR23JUN93.25CE,EURINR 27JUN23 93.25 CE,27-06-2023,1,0.0025
954,CDS,cde_fo,EURINR,2027,OPTCUR,PE,75.5,EURINR27JANUARY2375.5PE,EURINR23JAN75.5PE,EURINR 27JAN23 75.5 PE,27-01-2023,1,0.0025
955,CDS,cde_fo,EURUSD,2028,OPTCUR,CE,0.855,EURUSD27JANUARY230.855CE,EURUSD23JAN0.855CE,EURUSD 27JAN23 0.855 CE,27-01-2023,1,0.0001
956,CDS,cde_fo,EURINR,2029,OPTCUR,PE,93.25,EURINR27JUNE2393.25PE,EURINR23JUN93.25PE,EURINR 27JUN23 93.25 PE,27-06-2023,1,0.0025
957,CDS,cde_fo,EURUSD,2030,OPTCUR,PE,0.855,EURUSD27JANUARY230.855PE,EURUSD23JAN0.855PE,EURUSD 27JAN23 0.855 PE,27-01-2023,1,0.0001
958,CDS,cde_fo,EURUSD,2031,OPTCUR,CE,0.86,EURUSD27JANUARY230.86CE,EURUSD23JAN0.86CE,EURUSD 27JAN23 0.86 CE,27-01-2023,1,0.0001
959,CDS,cde_fo,EURUSD,2032,OPTCUR,PE,0.86,EURUSD27JANUARY230.86PE,EURUSD23JAN0.86PE,EURUSD 27JAN23 0.86 PE,27-01-2023,1,0.0001
960,CDS,cde_fo,GBPINR,2033,OPTCUR,CE,87.25,GBPINR13JANUARY2387.25CE,GBPINR2311387.25CE,GBPINR 13JAN23 87.25 CE,13-01-2023,1,0.0025
961,CDS,cde_fo,USDINR,2034,OPTCUR,CE,75.5,USDINR20JANUARY2375.5CE,USDINR2312075.5CE,USDINR 20JAN23 75.5 CE,20-01-2023,1,0.0025
962,CDS,cde_fo,EURINR,2035,OPTCUR,PE,85,EURINR27JUNE2385PE,EURINR23JUN85PE,EURINR 27JUN23 85 PE,27-06-2023,1,0.0025
963,CDS,cde_fo,EURINR,2036,OPTCUR,CE,85.25,EURINR27JUNE2385.25CE,EURINR23JUN85.25CE,EURINR 27JUN23 85.25 CE,27-06-2023,1,0.0025
964,CDS,cde_fo,EURINR,2037,OPTCUR,CE,93.25,EURINR26SEPTEMBER2393.25CE,EURINR23SEP93.25CE,EURINR 26SEP23 93.25 CE,26-09-2023,1,0.0025
965,CDS,cde_fo,EURINR,2038,OPTCUR,PE,93.25,EURINR26SEPTEMBER2393.25PE,EURINR23SEP93.25PE,EURINR 26SEP23 93.25 PE,26-09-2023,1,0.0025
966,CDS,cde_fo,EURINR,2039,OPTCUR,PE,87.75,EURINR24MARCH2387.75PE,EURINR2332487.75PE,EURINR 24MAR23 87.75 PE,24-03-2023,1,0.0025
967,CDS,cde_fo,USDINR,2040,OPTCUR,PE,75.5,USDINR20JANUARY2375.5PE,USDINR2312075.5PE,USDINR 20JAN23 75.5 PE,20-01-2023,1,0.0025
968,CDS,cde_fo,EURINR,2041,OPTCUR,CE,88,EURINR24MARCH2388CE,EURINR2332488CE,EURINR 24MAR23 88 CE,24-03-2023,1,0.0025
969,CDS,cde_fo,EURINR,2042,OPTCUR,PE,88,EURINR24MARCH2388PE,EURINR2332488PE,EURINR 24MAR23 88 PE,24-03-2023,1,0.0025
970,CDS,cde_fo,EURINR,2043,OPTCUR,CE,88.25,EURINR24MARCH2388.25CE,EURINR2332488.25CE,EURINR 24MAR23 88.25 CE,24-03-2023,1,0.0025
971,CDS,cde_fo,EURINR,2044,OPTCUR,PE,91.5,EURINR13JANUARY2391.5PE,EURINR2311391.5PE,EURINR 13JAN23 91.5 PE,13-01-2023,1,0.0025
972,CDS,cde_fo,USDINR,2045,OPTCUR,CE,88.5,USDINR27JUNE2388.5CE,USDINR23JUN88.5CE,USDINR 27JUN23 88.5 CE,27-06-2023,1,0.0025
973,CDS,cde_fo,GBPINR,2046,OPTCUR,PE,87.25,GBPINR13JANUARY2387.25PE,GBPINR2311387.25PE,GBPINR 13JAN23 87.25 PE,13-01-2023,1,0.0025
974,CDS,cde_fo,EURINR,2047,OPTCUR,CE,76.75,EURINR27JANUARY2376.75CE,EURINR23JAN76.75CE,EURINR 27JAN23 76.75 CE,27-01-2023,1,0.0025
975,CDS,cde_fo,EURINR,2048,OPTCUR,PE,76.75,EURINR27JANUARY2376.75PE,EURINR23JAN76.75PE,EURINR 27JAN23 76.75 PE,27-01-2023,1,0.0025
976,CDS,cde_fo,USDINR,2049,OPTCUR,CE,75.75,USDINR20JANUARY2375.75CE,USDINR2312075.75CE,USDINR 20JAN23 75.75 CE,20-01-2023,1,0.0025
977,CDS,cde_fo,USDINR,2050,OPTCUR,PE,75.75,USDINR20JANUARY2375.75PE,USDINR2312075.75PE,USDINR 20JAN23 75.75 PE,20-01-2023,1,0.0025
978,CDS,cde_fo,EURINR,2051,OPTCUR,PE,88.25,EURINR24MARCH2388.25PE,EURINR2332488.25PE,EURINR 24MAR23 88.25 PE,24-03-2023,1,0.0025
979,CDS,cde_fo,EURINR,2052,OPTCUR,CE,88.5,EURINR24MARCH2388.5CE,EURINR2332488.5CE,EURINR 24MAR23 88.5 CE,24-03-2023,1,0.0025
980,CDS,cde_fo,GBPINR,2053,OPTCUR,CE,87.5,GBPINR13JANUARY2387.5CE,GBPINR2311387.5CE,GBPINR 13JAN23 87.5 CE,13-01-2023,1,0.0025
981,CDS,cde_fo,GBPINR,2054,OPTCUR,PE,87.5,GBPINR13JANUARY2387.5PE,GBPINR2311387.5PE,GBPINR 13JAN23 87.5 PE,13-01-2023,1,0.0025
982,CDS,cde_fo,EURINR,2055,OPTCUR,CE,94.25,EURINR24MARCH2394.25CE,EURINR2332494.25CE,EURINR 24MAR23 94.25 CE,24-03-2023,1,0.0025
983,CDS,cde_fo,EURINR,2056,OPTCUR,PE,94.25,EURINR24MARCH2394.25PE,EURINR2332494.25PE,EURINR 24MAR23 94.25 PE,24-03-2023,1,0.0025
984,CDS,cde_fo,USDINR,2057,OPTCUR,PE,88.5,USDINR27JUNE2388.5PE,USDINR23JUN88.5PE,USDINR 27JUN23 88.5 PE,27-06-2023,1,0.0025
985,CDS,cde_fo,GBPINR,2058,OPTCUR,CE,87.75,GBPINR13JANUARY2387.75CE,GBPINR2311387.75CE,GBPINR 13JAN23 87.75 CE,13-01-2023,1,0.0025
986,CDS,cde_fo,EURINR,2059,OPTCUR,PE,88.5,EURINR24MARCH2388.5PE,EURINR2332488.5PE,EURINR 24MAR23 88.5 PE,24-03-2023,1,0.0025
987,CDS,cde_fo,JPYINR,2060,OPTCUR,CE,65.75,JPYINR27JUNE2365.75CE,JPYINR23JUN65.75CE,JPYINR 27JUN23 65.75 CE,27-06-2023,1,0.0025
988,CDS,cde_fo,USDINR,2061,OPTCUR,CE,76,USDINR20JANUARY2376CE,USDINR2312076CE,USDINR 20JAN23 76 CE,20-01-2023,1,0.0025
989,CDS,cde_fo,USDINR,2062,OPTCUR,PE,76,USDINR20JANUARY2376PE,USDINR2312076PE,USDINR 20JAN23 76 PE,20-01-2023,1,0.0025
990,CDS,cde_fo,GBPINR,2063,OPTCUR,PE,87.75,GBPINR13JANUARY2387.75PE,GBPINR2311387.75PE,GBPINR 13JAN23 87.75 PE,13-01-2023,1,0.0025
991,CDS,cde_fo,GBPINR,2064,OPTCUR,CE,88,GBPINR13JANUARY2388CE,GBPINR2311388CE,GBPINR 13JAN23 88 CE,13-01-2023,1,0.0025
992,CDS,cde_fo,EURINR,2065,OPTCUR,CE,88.75,EURINR24MARCH2388.75CE,EURINR2332488.75CE,EURINR 24MAR23 88.75 CE,24-03-2023,1,0.0025
993,CDS,cde_fo,EURINR,2066,OPTCUR,PE,88.75,EURINR24MARCH2388.75PE,EURINR2332488.75PE,EURINR 24MAR23 88.75 PE,24-03-2023,1,0.0025
994,CDS,cde_fo,JPYINR,2067,OPTCUR,PE,69,JPYINR17MARCH2369PE,JPYINR2331769PE,JPYINR 17MAR23 69 PE,17-03-2023,1,0.0025
995,CDS,cde_fo,GBPINR,2068,OPTCUR,PE,88,GBPINR13JANUARY2388PE,GBPINR2311388PE,GBPINR 13JAN23 88 PE,13-01-2023,1,0.0025
996,CDS,cde_fo,JPYINR,2069,OPTCUR,CE,69.25,JPYINR17MARCH2369.25CE,JPYINR2331769.25CE,JPYINR 17MAR23 69.25 CE,17-03-2023,1,0.0025
997,CDS,cde_fo,EURINR,2070,OPTCUR,CE,77,EURINR27JANUARY2377CE,EURINR23JAN77CE,EURINR 27JAN23 77 CE,27-01-2023,1,0.0025
998,CDS,cde_fo,EURINR,2071,OPTCUR,PE,77,EURINR27JANUARY2377PE,EURINR23JAN77PE,EURINR 27JAN23 77 PE,27-01-2023,1,0.0025
999,CDS,cde_fo,EURUSD,2072,FUTCUR,XX,-1,EURUSD23MAYFUT,EURUSD23MAYFUT,EURUSD 29MAY23 FUT,29-05-2023,1,0.0001
1000,CDS,cde_fo,GBPINR,2073,FUTCUR,XX,-1,GBPINR23MAYFUT,GBPINR23MAYFUT,GBPINR 29MAY23 FUT,29-05-2023,1,0.0025
1001,CDS,cde_fo,EURINR,2074,OPTCUR,PE,85.25,EURINR27JUNE2385.25PE,EURINR23JUN85.25PE,EURINR 27JUN23 85.25 PE,27-06-2023,1,0.0025
1002,CDS,cde_fo,EURINR,2075,OPTCUR,CE,85.5,EURINR27JUNE2385.5CE,EURINR23JUN85.5CE,EURINR 27JUN23 85.5 CE,27-06-2023,1,0.0025
1003,CDS,cde_fo,EURINR,2076,OPTCUR,PE,85.5,EURINR27JUNE2385.5PE,EURINR23JUN85.5PE,EURINR 27JUN23 85.5 PE,27-06-2023,1,0.0025
1004,CDS,cde_fo,EURINR,2077,OPTCUR,CE,85.75,EURINR27JUNE2385.75CE,EURINR23JUN85.75CE,EURINR 27JUN23 85.75 CE,27-06-2023,1,0.0025
1005,CDS,cde_fo,EURINR,2078,OPTCUR,CE,89,EURINR24MARCH2389CE,EURINR2332489CE,EURINR 24MAR23 89 CE,24-03-2023,1,0.0025
1006,CDS,cde_fo,EURINR,2079,OPTCUR,PE,85.75,EURINR27JUNE2385.75PE,EURINR23JUN85.75PE,EURINR 27JUN23 85.75 PE,27-06-2023,1,0.0025
1007,CDS,cde_fo,GBPUSD,2080,FUTCUR,XX,-1,GBPUSD23MAYFUT,GBPUSD23MAYFUT,GBPUSD 29MAY23 FUT,29-05-2023,1,0.0001
1008,CDS,cde_fo,JPYINR,2081,FUTCUR,XX,-1,JPYINR23MAYFUT,JPYINR23MAYFUT,JPYINR 29MAY23 FUT,29-05-2023,1,0.0025
1009,CDS,cde_fo,EURINR,2082,OPTCUR,PE,89,EURINR24MARCH2389PE,EURINR2332489PE,EURINR 24MAR23 89 PE,24-03-2023,1,0.0025
1010,CDS,cde_fo,EURINR,2083,OPTCUR,CE,94.25,EURINR28MARCH2394.25CE,EURINR23MAR94.25CE,EURINR 28MAR23 94.25 CE,28-03-2023,1,0.0025
1011,CDS,cde_fo,USDINR,2084,FUTCUR,XX,-1,USDINR23MAYFUT,USDINR23MAYFUT,USDINR 29MAY23 FUT,29-05-2023,1,0.0025
1012,CDS,cde_fo,EURINR,2085,OPTCUR,PE,94.5,EURINR24MARCH2394.5PE,EURINR2332494.5PE,EURINR 24MAR23 94.5 PE,24-03-2023,1,0.0025
1013,CDS,cde_fo,USDINR,2086,OPTCUR,CE,88.5,USDINR26SEPTEMBER2388.5CE,USDINR23SEP88.5CE,USDINR 26SEP23 88.5 CE,26-09-2023,1,0.0025
1014,CDS,cde_fo,USDINR,2087,OPTCUR,PE,88.5,USDINR26SEPTEMBER2388.5PE,USDINR23SEP88.5PE,USDINR 26SEP23 88.5 PE,26-09-2023,1,0.0025
1015,CDS,cde_fo,GBPINR,2088,OPTCUR,CE,88.25,GBPINR13JANUARY2388.25CE,GBPINR2311388.25CE,GBPINR 13JAN23 88.25 CE,13-01-2023,1,0.0025
1016,CDS,cde_fo,GBPINR,2089,OPTCUR,PE,88.25,GBPINR13JANUARY2388.25PE,GBPINR2311388.25PE,GBPINR 13JAN23 88.25 PE,13-01-2023,1,0.0025
1017,CDS,cde_fo,USDINR,2090,FUTCUR,XX,-1,USDINR23MARFUT,USDINR23303FUT,USDINR 03MAR23 FUT,03-03-2023,1,0.0025
1018,CDS,cde_fo,EURINR,2091,OPTCUR,PE,94.25,EURINR28MARCH2394.25PE,EURINR23MAR94.25PE,EURINR 28MAR23 94.25 PE,28-03-2023,1,0.0025
1019,CDS,cde_fo,EURINR,2092,OPTCUR,CE,94.25,EURINR27JUNE2394.25CE,EURINR23JUN94.25CE,EURINR 27JUN23 94.25 CE,27-06-2023,1,0.0025
1020,CDS,cde_fo,EURINR,2093,OPTCUR,CE,86,EURINR27JUNE2386CE,EURINR23JUN86CE,EURINR 27JUN23 86 CE,27-06-2023,1,0.0025
1021,CDS,cde_fo,EURINR,2094,OPTCUR,PE,86,EURINR27JUNE2386PE,EURINR23JUN86PE,EURINR 27JUN23 86 PE,27-06-2023,1,0.0025
1022,CDS,cde_fo,EURINR,2095,OPTCUR,CE,78.75,EURINR03MARCH2378.75CE,EURINR2330378.75CE,EURINR 03MAR23 78.75 CE,03-03-2023,1,0.0025
1023,CDS,cde_fo,GBPINR,2096,OPTCUR,CE,88.5,GBPINR13JANUARY2388.5CE,GBPINR2311388.5CE,GBPINR 13JAN23 88.5 CE,13-01-2023,1,0.0025
1024,CDS,cde_fo,USDJPY,2097,FUTCUR,XX,-1,USDJPY23MAYFUT,USDJPY23MAYFUT,USDJPY 29MAY23 FUT,29-05-2023,1,0.01
1025,CDS,cde_fo,EURINR,2098,OPTCUR,PE,94.25,EURINR27JUNE2394.25PE,EURINR23JUN94.25PE,EURINR 27JUN23 94.25 PE,27-06-2023,1,0.0025
1026,CDS,cde_fo,GBPINR,2099,OPTCUR,PE,88.5,GBPINR13JANUARY2388.5PE,GBPINR2311388.5PE,GBPINR 13JAN23 88.5 PE,13-01-2023,1,0.0025
1027,CDS,cde_fo,JPYINR,2100,OPTCUR,PE,69.25,JPYINR17MARCH2369.25PE,JPYINR2331769.25PE,JPYINR 17MAR23 69.25 PE,17-03-2023,1,0.0025
1028,CDS,cde_fo,JPYINR,2101,OPTCUR,CE,69,JPYINR24MARCH2369CE,JPYINR2332469CE,JPYINR 24MAR23 69 CE,24-03-2023,1,0.0025
1029,CDS,cde_fo,EURINR,2102,OPTCUR,CE,89.25,EURINR24MARCH2389.25CE,EURINR2332489.25CE,EURINR 24MAR23 89.25 CE,24-03-2023,1,0.0025
1030,CDS,cde_fo,JPYINR,2103,OPTCUR,PE,69,JPYINR24MARCH2369PE,JPYINR2332469PE,JPYINR 24MAR23 69 PE,24-03-2023,1,0.0025
